mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	1/2	0.5	1/8	1/8	9/8	2	1	1/8		1/8	1	1	-1	65	F4	4	3
1	1	1/2	0.5	1/8	1/8	9/8	2	1	1/8		1/8	1	1	-4	68	Ab4	4	3
1	1	1	0.5	1/4	1/4	9/8	2	1	1/8		1/8	1	0	-1	65	F4	4	4
1	1	1	0.5	1/4	1/4	9/8	2	1	1/8		1/8	1	0	-4	68	Ab4	4	4
1	1	1	0.5	1/4	1/4	9/8	1	1	1/8		1/8	1	1	-1	77	F5	5	0
1	1	1	0.5	1/4	1/4	9/8	1	1	1/8		1/8	1	1	-4	80	Ab5	5	0
1	1	3/2	3.0	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-1	65	F4	4	5
1	1	3/2	3.0	3/8	3/8	9/8	2	1	3/4		1/2	3/2	-1	-4	68	Ab4	4	5
1	1	3/2	1.5	3/8	3/8	9/8	1	1	3/8		1/4	3/2	-1	-1	77	F5	5	1
1	1	3/2	1.5	3/8	3/8	9/8	1	1	3/8		1/4	3/2	-1	-4	80	Ab5	5	1
1	1	3	1.5	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-5	73	Db5	5	2
1	1	3	1.5	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-1	77	F5	5	2
2	2	9/2	3.0	0	0	9/8	2	1	3/4		1/2	3/2	1	-6	66	Gb4	4	10
2	2	9/2	3.0	0	0	9/8	2	1	3/4		1/2	3/2	1	3	69	A4	4	10
2	2	9/2	0.5	0	0	9/8	1	1	1/8		1/8	1	-1	-5	73	Db5	5	6
2	2	9/2	0.5	0	0	9/8	1	1	1/8		1/8	1	-1	-1	77	F5	5	6
2	2	5	0.5	1/8	1/8	9/8	1	1	1/8		1/8	1		0	72	C5	5	7
2	2	5	0.5	1/8	1/8	9/8	1	1	1/8		1/8	1		-3	75	Eb5	5	7
2	2	11/2	0.5	1/4	1/4	9/8	1	1	1/8		1/8	1		-5	73	Db5	5	8
2	2	11/2	0.5	1/4	1/4	9/8	1	1	1/8		1/8	1		-1	77	F5	5	8
2	2	6	3.0	3/8	3/8	9/8	1	1	3/4		1/2	3/2	1	0	72	C5	5	9
2	2	6	3.0	3/8	3/8	9/8	1	1	3/4		1/2	3/2	1	-3	75	Eb5	5	9
2	2	15/2	1.5	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	-6	66	Gb4	4	11
2	2	15/2	1.5	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	3	69	A4	4	11
3	3	9	3.0	0	0	9/8	2	1	3/4		1/2	3/2	1	-1	65	F4	4	20
3	3	9	3.0	0	0	9/8	2	1	3/4		1/2	3/2	1	-4	68	Ab4	4	20
3	3	9	0.5	0	0	9/8	1	1	1/8		1/8	1	-1	0	72	C5	5	12
3	3	9	0.5	0	0	9/8	1	1	1/8		1/8	1	-1	-3	75	Eb5	5	12
3	3	19/2	0.5	1/8	1/8	9/8	1	1	1/8		1/8	1		-2	70	Bb4	4	13
3	3	19/2	0.5	1/8	1/8	9/8	1	1	1/8		1/8	1		-5	73	Db5	5	13
3	3	10	0.5	1/4	1/4	9/8	1	1	1/8		1/8	1		0	72	C5	5	14
3	3	10	0.5	1/4	1/4	9/8	1	1	1/8		1/8	1		-3	75	Eb5	5	14
3	3	21/2	3.0	3/8	3/8	9/8	1	2	3/4		1/2	3/2	1	-2	70	Bb4	4	19
3	3	21/2	0.75	3/8	3/8	9/8	1	1	3/16		1/8	3/2		-5	73	Db5	5	15
3	3	45/4	0.75	9/16	9/16	9/8	1	1	3/16		1/8	3/2	1	-1	77	F5	5	16
3	3	12	1.5	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	-1	65	F4	4	21
3	3	12	1.5	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	-4	68	Ab4	4	21
3	3	12	0.75	3/4	3/4	9/8	1	1	3/16		1/8	3/2	-1	-1	77	F5	5	17
3	3	51/4	0.75	15/16	15/16	9/8	1	1	3/16		1/8	3/2	1	-5	73	Db5	5	18
4	4	27/2	3.0	0	0	9/8	2	1	3/4		1/2	3/2	1	-3	63	Eb4	4	26
4	4	27/2	3.0	0	0	9/8	2	1	3/4		1/2	3/2	1	-6	66	Gb4	4	26
4	4	27/2	0.5	0	0	9/8	1	1	1/8		1/8	1	-1	-2	70	Bb4	4	22
4	4	27/2	0.5	0	0	9/8	1	1	1/8		1/8	1	-1	-5	73	Db5	5	22
4	4	14	0.5	1/8	1/8	9/8	1	1	1/8		1/8	1		-4	68	Ab4	4	23
4	4	14	0.5	1/8	1/8	9/8	1	1	1/8		1/8	1		0	72	C5	5	23
4	4	29/2	0.5	1/4	1/4	9/8	1	1	1/8		1/8	1		-2	70	Bb4	4	24
4	4	29/2	0.5	1/4	1/4	9/8	1	1	1/8		1/8	1		-5	73	Db5	5	24
4	4	15	3.0	3/8	3/8	9/8	1	1	3/4		1/2	3/2		-4	68	Ab4	4	25
4	4	15	3.0	3/8	3/8	9/8	1	1	3/4		1/2	3/2	1	0	72	C5	5	25
4	4	33/2	1.5	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	-3	63	Eb4	4	27
4	4	33/2	1.5	3/4	3/4	9/8	2	1	3/8		1/4	3/2	-1	-6	66	Gb4	4	27
5	5	18	3.0	0	0	9/8	2	2	3/4		1/2	3/2		-5	61	Db4	4	41
5	5	18	3.0	0	0	9/8	2	1	3/4		1/2	3/2		-3	63	Eb4	4	39
5	5	18	3.0	0	0	9/8	1	2	3/4		1/2	3/2		-6	66	Gb4	4	37
5	5	18	0.5	0	0	9/8	1	1	1/8		1/8	1	-1	0	72	C5	5	28
5	5	37/2	0.5	1/8	1/8	9/8	1	1	1/8		1/8	1		-2	70	Bb4	4	29
5	5	19	0.5	1/4	1/4	9/8	1	1	1/8		1/8	1		0	72	C5	5	30
5	5	39/2	0.5	3/8	3/8	9/8	1	1	1/8		1/8	1		-2	70	Bb4	4	31
5	5	20	0.5	1/2	1/2	9/8	1	1	1/8		1/8	1		-3	75	Eb5	5	32
5	5	41/2	0.5	5/8	5/8	9/8	1	1	1/8		1/8	1		-2	70	Bb4	4	33
5	5	21	1.5	3/4	3/4	9/8	2	2	3/8		1/4	3/2		0	60	C4	4	42
5	5	21	1.5	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-3	63	Eb4	4	40
5	5	21	1.5	3/4	3/4	9/8	1	2	3/8		1/4	3/2		-6	66	Gb4	4	38
5	5	21	0.5	3/4	3/4	9/8	1	1	1/8		1/8	1		-4	68	Ab4	4	34
5	5	43/2	0.5	7/8	7/8	9/8	1	1	1/8		1/8	1		-2	70	Bb4	4	35
5	5	22	0.5	1	1	9/8	1	1	1/8		1/8	1	1	-4	68	Ab4	4	36
6	6	45/2	3.0	0	0	9/8	2	2	3/4		1/2	3/2		-2	58	Bb3	3	52
