mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
18	18	1/4	ii	F	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
18	18	3/4	V7(4+2)	F	I		V7(4+2)	V		7	4+2			Mm7	0	0	1, 0, 2, -1	3	1.0	1.0
18	18	7/8	V7(+2)	F	I		V7(+2)	V		7	+2			Mm7	0	0	1, 5, 2, -1	3	1.0	1.0
19	19	0	I(64)	F	I		I(64)	I			64			M	0	0	0, -1, 3		0.0	0.0
19	19	1/4	I\\	F	I		I	I					\\	M	0	0	0, 4, 1		0.0	0.0
20	20	0	iii.i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
20	20	1/8	i(2)	F	iii		i(2)	i			2			m	0	1	2, -3, 1		0.0	2.0
20	20	3/8	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
20	20	3/4	iv(+6)	F	iii		iv(+6)	iv			+6			m	0	1	-1, -4, 0	2	-1.0	-1.0
21	21	0	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
21	21	1/8	i(2)	F	iii		i(2)	i			2			m	0	1	2, -3, 1		0.0	2.0
21	21	3/8	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
21	21	3/4	iv7(6)	F	iii		iv7(6)	iv		7	6			mm7	0	1	-1, -4, 2, -3		-1.0	-1.0
21	21	7/8	iv7	F	iii		iv7	iv		7				mm7	0	1	-1, -4, 0, -3		-1.0	-1.0
22	22	0	V7(+2)/III	F	iii		V7(+2)/III	V		7	+2	III		Mm7	0	1	-2, 2, -1, -4	0	-2.0	-2.0
22	22	1/8	III	F	iii		III	III						M	0	1	-3, 1, -2		-3.0	-3.0
22	22	3/8	iv65	F	iii		iv65	iv		65				mm7	0	1	-4, 0, -3, -1		-1.0	-4.0
22	22	5/8	i64	F	iii		i64	i		64				m	0	1	1, 0, -3		0.0	1.0
22	22	3/4	iv7	F	iii		iv7	iv		7				mm7	0	1	-1, -4, 0, -3		-1.0	-1.0
23	23	0	V7(+6)/III	F	iii		V7(+6)/III	V		7	+6	III		Mm7	0	1	-2, 2, -1, -4	1	-2.0	-2.0
23	23	1/2	V7(+6+2)	F	iii		V7(+6+2)	V		7	+6+2			Mm7	0	1	1, 5, 2, -1	-3, -4	1.0	1.0
23	23	7/8	v\\	F	iii		v	v					\\	m	0	1	1, -2, 2		1.0	1.0
24	24	0	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
24	24	1/8	i(2)	F	iii		i(2)	i			2			m	0	1	2, -3, 1		0.0	2.0
24	24	3/8	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
24	24	3/4	iv(+6)	F	iii		iv(+6)	iv			+6			m	0	1	-1, -4, 0	2	-1.0	-1.0
25	25	0	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
25	25	1/8	i(2)	F	iii		i(2)	i			2			m	0	1	2, -3, 1		0.0	2.0
25	25	3/8	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
25	25	1/2	iv	F	iii		iv	iv						m	0	1	-1, -4, 0		-1.0	-1.0
25	25	5/8	iv(2)	F	iii		iv(2)	iv			2			m	0	1	1, -4, 0		-1.0	1.0
25	25	7/8	iv	F	iii		iv	iv						m	0	1	-1, -4, 0		-1.0	-1.0
26	26	0	V7(+2)/III	F	iii		V7(+2)/III	V		7	+2	III		Mm7	0	1	-2, 2, -1, -4	0	-2.0	-2.0
26	26	1/2	III(+6)	F	iii		III(+6)	III			+6			M	0	1	-3, 1, -2	0	-3.0	-3.0
27	27	0	V7/III	F	iii		V7/III	V		7		III		Mm7	0	1	-2, 2, -1, -4		-2.0	-2.0
27	27	1/2	III(+6)	F	iii		III(+6)	III			+6			M	0	1	-3, 1, -2	0	-3.0	-3.0
28	28	0	V43(+2)/V	F	iii		V43(+2)/V	V		43	+2	V		Mm7	0	1	3, 0, 2, 6	4	2.0	3.0
28	28	1/2	V	F	iii		V	V						M	0	1	1, 5, 2		1.0	1.0
29	29	0	V43(+2)/V	F	iii		V43(+2)/V	V		43	+2	V		Mm7	0	1	3, 0, 2, 6	4	2.0	3.0
29	29	1/2	V	F	iii		V	V						M	0	1	1, 5, 2		1.0	1.0
30	30	0	iv	F	iii		iv	iv						m	0	1	-1, -4, 0		-1.0	-1.0
30	30	1/4	ii%43	F	iii		ii%43	ii	%	43				%7	0	1	8, 0, 2, 1		2.0	8.0
30	30	1/2	IIIM7	F	iii		IIIM7	III	M	7				MM7	0	1	-3, 1, -2, 2		-3.0	-3.0
30	30	5/8	VI64	F	iii		VI64	VI		64				M	0	1	-3, -4, 0		-4.0	-3.0
30	30	3/4	ii%7	F	iii		ii%7	ii	%	7				%7	0	1	2, 1, 8, 0		2.0	2.0
30	30	7/8	v64	F	iii		v64	v		64				m	0	1	2, 1, -2		1.0	2.0
31	31	0	i7	F	iii		i7	i		7				mm7	0	1	0, -3, 1, -2		0.0	0.0
31	31	1/8	iv64	F	iii		iv64	iv		64				m	0	1	0, -1, -4		-1.0	0.0
31	31	1/4	ii%2	F	iii		ii%2	ii	%	2				%7	0	1	0, 2, 1, 8		2.0	0.0
31	31	3/8	VII	F	iii		VII	VII						M	0	1	-2, 2, -1		-2.0	-2.0
31	31	1/2	iv65	F	iii		iv65	iv		65				mm7	0	1	-4, 0, -3, -1		-1.0	-4.0
31	31	5/8	v7	F	iii		v7	v		7				mm7	0	1	1, -2, 2, -1		1.0	1.0
31	31	3/4	iv7	F	iii		iv7	iv		7				mm7	0	1	-1, -4, 0, -3		-1.0	-1.0
31	31	7/8	i6	F	iii		i6	i		6				m	0	1	-3, 1, 0		0.0	-3.0
32	32	0	V7/V	F	iii		V7/V	V		7		V		Mm7	0	1	2, 6, 3, 0		2.0	2.0
33	33	0	i6(+#6)	F	iii		i6(+#6)	i		6	+#6			m	0	1	-3, 1, 0	3	0.0	-3.0
35	35	0	V43	F	iii		V43	V		43				Mm7	0	1	2, -1, 1, 5		1.0	2.0
35	35	1/8	V\\	F	iii		V	V					\\	M	0	1	1, 5, 2		1.0	1.0
36	36	0	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
36	36	1/8	i(2)	F	iii		i(2)	i			2			m	0	1	2, -3, 1		0.0	2.0
36	36	3/8	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
36	36	3/4	iv(+6)	F	iii		iv(+6)	iv			+6			m	0	1	-1, -4, 0	2	-1.0	-1.0
37	37	0	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
37	37	1/8	i(2)	F	iii		i(2)	i			2			m	0	1	2, -3, 1		0.0	2.0
37	37	3/8	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
37	37	3/4	V7(6)/VII	F	iii		V7(6)/VII	V		7	6	VII		Mm7	0	1	-1, 3, 2, -3		-1.0	-1.0
37	37	7/8	V7/VII	F	iii		V7/VII	V		7		VII		Mm7	0	1	-1, 3, 0, -3		-1.0	-1.0
38	38	0	V7(+2)/III	F	iii		V7(+2)/III	V		7	+2	III		Mm7	0	1	-2, 2, -1, -4	0	-2.0	-2.0
38	38	1/8	III	F	iii		III	III						M	0	1	-3, 1, -2		-3.0	-3.0
38	38	3/8	iv65	F	iii		iv65	iv		65				mm7	0	1	-4, 0, -3, -1		-1.0	-4.0
38	38	5/8	i64	F	iii		i64	i		64				m	0	1	1, 0, -3		0.0	1.0
38	38	3/4	iv7	F	iii		iv7	iv		7				mm7	0	1	-1, -4, 0, -3		-1.0	-1.0
39	39	0	V7(+6)/III	F	iii		V7(+6)/III	V		7	+6	III		Mm7	0	1	-2, 2, -1, -4	1	-2.0	-2.0
39	39	1/2	V7(+6+2)	F	iii		V7(+6+2)	V		7	+6+2			Mm7	0	1	1, 5, 2, -1	-3, -4	1.0	1.0
39	39	7/8	v	F	iii		v	v						m	0	1	1, -2, 2		1.0	1.0
40	40	0	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
40	40	1/8	i(2)	F	iii		i(2)	i			2			m	0	1	2, -3, 1		0.0	2.0
40	40	3/8	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
40	40	3/4	iv(+6)	F	iii		iv(+6)	iv			+6			m	0	1	-1, -4, 0	2	-1.0	-1.0
41	41	0	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
41	41	1/8	i(2)	F	iii		i(2)	i			2			m	0	1	2, -3, 1		0.0	2.0
41	41	3/8	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
41	41	1/2	I	F	iii		I	I						M	0	1	0, 4, 1		0.0	0.0
41	41	5/8	I(2)	F	iii		I(2)	I			2			M	0	1	2, 4, 1		0.0	2.0
41	41	7/8	I	F	iii		I	I						M	0	1	0, 4, 1		0.0	0.0
42	42	0	VI	F	iii		VI	VI						M	0	1	-4, 0, -3		-4.0	-4.0
42	42	1/8	V7(6)/III	F	iii		V7(6)/III	V		7	6	III		Mm7	0	1	-2, 2, 1, -4		-2.0	-2.0
42	42	3/8	V7/III	F	iii		V7/III	V		7		III		Mm7	0	1	-2, 2, -1, -4		-2.0	-2.0
42	42	1/2	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
42	42	5/8	iv	F	iii		iv	iv						m	0	1	-1, -4, 0		-1.0	-1.0
42	42	7/8	v	F	iii		v	v						m	0	1	1, -2, 2		1.0	1.0
43	43	1/8	i	F	iii		i	i						m	0	1	0, -3, 1		0.0	0.0
43	43	3/8	V7/III	F	iii		V7/III	V		7		III		Mm7	0	1	-2, 2, -1, -4		-2.0	-2.0
43	43	1/2	i\\	F	iii		i	i					\\	m	0	1	0, -3, 1		0.0	0.0
44	44	0	I.V2	F	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
44	44	1/4	iii	F	I		iii	iii						m	0	0	4, 1, 5		4.0	4.0
44	44	1/2	V64	F	I		V64	V		64				M	0	0	2, 1, 5		1.0	2.0
44	44	3/4	I(72)	F	I		I(72)	I			72			M	0	0	2, 4, 1	5	0.0	2.0
44	44	7/8	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
45	45	0	V65	F	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
45	45	1/8	iii64	F	I		iii64	iii		64				m	0	0	5, 4, 1		4.0	5.0
45	45	1/4	IV6	F	I		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
45	45	3/8	vi7	F	I		vi7	vi		7				mm7	0	0	3, 0, 4, 1		3.0	3.0
45	45	1/2	V7(2)	F	I		V7(2)	V		7	2			Mm7	0	0	3, 5, 2, -1		1.0	3.0
45	45	5/8	I64	F	I		I64	I		64				M	0	0	1, 0, 4		0.0	1.0
45	45	3/4	vi7	F	I		vi7	vi		7				mm7	0	0	3, 0, 4, 1		3.0	3.0
45	45	7/8	IV6	F	I		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
46	46	0	V2	F	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
46	46	1/4	iii	F	I		iii	iii						m	0	0	4, 1, 5		4.0	4.0
46	46	1/2	V64	F	I		V64	V		64				M	0	0	2, 1, 5		1.0	2.0
46	46	3/4	I(72)	F	I		I(72)	I			72			M	0	0	2, 4, 1	5	0.0	2.0
46	46	7/8	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
47	47	0	V65	F	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
47	47	1/8	iii64	F	I		iii64	iii		64				m	0	0	5, 4, 1		4.0	5.0
47	47	1/4	IV6	F	I		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
47	47	3/8	vi7	F	I		vi7	vi		7				mm7	0	0	3, 0, 4, 1		3.0	3.0
47	47	1/2	V7(2)	F	I		V7(2)	V		7	2			Mm7	0	0	3, 5, 2, -1		1.0	3.0
47	47	5/8	I64	F	I		I64	I		64				M	0	0	1, 0, 4		0.0	1.0
47	47	7/8	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
48	48	0	IV.V2	F	IV		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
48	48	1/4	iii	F	IV		iii	iii						m	0	0	4, 1, 5		4.0	4.0
48	48	1/2	V64	F	IV		V64	V		64				M	0	0	2, 1, 5		1.0	2.0
48	48	3/4	I(72)	F	IV		I(72)	I			72			M	0	0	2, 4, 1	5	0.0	2.0
48	48	7/8	I	F	IV		I	I						M	0	0	0, 4, 1		0.0	0.0
49	49	0	V65	F	IV		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
49	49	1/4	ii64	F	IV		ii64	ii		64				m	0	0	3, 2, -1		2.0	3.0
49	49	3/8	ii43	F	IV		ii43	ii		43				mm7	0	0	3, 0, 2, -1		2.0	3.0
49	49	1/2	V7	F	IV		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
49	49	3/4	ii64	F	IV		ii64	ii		64				m	0	0	3, 2, -1		2.0	3.0
50	50	0	V2	F	IV		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
50	50	1/4	iii	F	IV		iii	iii						m	0	0	4, 1, 5		4.0	4.0
50	50	1/2	V64	F	IV		V64	V		64				M	0	0	2, 1, 5		1.0	2.0
50	50	3/4	I(72)	F	IV		I(72)	I			72			M	0	0	2, 4, 1	5	0.0	2.0
50	50	7/8	I	F	IV		I	I						M	0	0	0, 4, 1		0.0	0.0
51	51	0	V65	F	IV		V65	V		65				Mm7	0	0	5, 2, -1, 1		1.0	5.0
51	51	1/4	ii64	F	IV		ii64	ii		64				m	0	0	3, 2, -1		2.0	3.0
51	51	3/8	ii43	F	IV		ii43	ii		43				mm7	0	0	3, 0, 2, -1		2.0	3.0
51	51	1/2	V7	F	IV		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
52	52	0	I[IM7(+2)	F	IV	I	IM7(+2)	I	M	7	+2			MM7	0	0	0, 4, 1, 5	2	0.0	0.0
53	53	0	viio43(+2)/V	F	IV	I	viio43(+2)/V	vii	o	43	+2	V		o7	0	0	0, -3, 6, 3	1	6.0	0.0
54	54	0	IM7(+2)	F	IV	I	IM7(+2)	I	M	7	+2			MM7	0	0	0, 4, 1, 5	2	0.0	0.0
55	55	0	viio43(+2)/V]	F	IV	I	viio43(+2)/V	vii	o	43	+2	V		o7	0	0	0, -3, 6, 3	1	6.0	0.0
56	56	0	III.IM7(+2)	F	III		IM7(+2)	I	M	7	+2			MM7	0	0	0, 4, 1, 5	2	0.0	0.0
57	57	0	viio65/V	F	III		viio65/V	vii	o	65		V		o7	0	0	3, 0, -3, 6		6.0	3.0
58	58	0	IM7(+2)	F	III		IM7(+2)	I	M	7	+2			MM7	0	0	0, 4, 1, 5	2	0.0	0.0
59	59	0	viio65/V	F	III		viio65/V	vii	o	65		V		o7	0	0	3, 0, -3, 6		6.0	3.0
60	60	0	I.vii%65	F	I		vii%65	vii	%	65				%7	0	0	4, 11, 3, 5		5.0	4.0
60	60	1/4	iii6	F	I		iii6	iii		6				m	0	0	1, 5, 4		4.0	1.0
60	60	3/8	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
60	60	1/2	vii%65	F	I		vii%65	vii	%	65				%7	0	0	4, 11, 3, 5		5.0	4.0
60	60	3/4	iii6	F	I		iii6	iii		6				m	0	0	1, 5, 4		4.0	1.0
60	60	7/8	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
61	61	0	ii7	F	I		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2.0	2.0
62	62	0	vii%65	F	I		vii%65	vii	%	65				%7	0	0	4, 11, 3, 5		5.0	4.0
62	62	1/4	iii6	F	I		iii6	iii		6				m	0	0	1, 5, 4		4.0	1.0
62	62	3/8	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
62	62	1/2	vii%65	F	I		vii%65	vii	%	65				%7	0	0	4, 11, 3, 5		5.0	4.0
62	62	3/4	iii6	F	I		iii6	iii		6				m	0	0	1, 5, 4		4.0	1.0
62	62	7/8	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
63	63	0	ii7	F	I		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2.0	2.0
64	64	0	IVM7	F	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1.0	-1.0
65	65	0	V7(+4+2)	F	I		V7(+4+2)	V		7	+4+2			Mm7	0	0	1, 5, 2, -1	0, 3	1.0	1.0
66	66	0	I(+2)	F	I		I(+2)	I			+2			M	0	0	0, 4, 1	2	0.0	0.0
66	66	1/2	V7(+2)	F	I		V7(+2)	V		7	+2			Mm7	0	0	1, 5, 2, -1	3	1.0	1.0
68	68	0	I+(+2)	F	I		I+(+2)	I	+		+2			+	0	0	0, 4, 8	2	0.0	0.0
68	68	1/2	IVM7(+2)	F	I		IVM7(+2)	IV	M	7	+2			MM7	0	0	-1, 3, 0, 4	1	-1.0	-1.0
69	69	0	V43(+2)/IV	F	I		V43(+2)/IV	V		43	+2	IV		Mm7	0	0	1, -2, 0, 4	2	0.0	1.0
69	69	1/2	vi	F	I		vi	vi						m	0	0	3, 0, 4		3.0	3.0
70	70	0	IV	F	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
70	70	1/4	IVM7	F	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1.0	-1.0
70	70	1/2	V2	F	I		V2	V		2				Mm7	0	0	-1, 1, 5, 2		1.0	-1.0
71	71	0	I6(2)	F	I		I6(2)	I		6	2			M	0	0	4, 1, 2		0.0	4.0
71	71	1/4	vi43	F	I		vi43	vi		43				mm7	0	0	4, 1, 3, 0		3.0	4.0
71	71	1/2	ii7	F	I		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2.0	2.0
71	71	5/8	viio6	F	I		viio6	vii	o	6				o	0	0	2, -1, 5		5.0	2.0
71	71	3/4	V7(42)	F	I		V7(42)	V		7	42			Mm7	0	0	3, 0, 2, -1		1.0	3.0
71	71	7/8	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
72	72	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
72	72	1/2	V7(+2)	F	I		V7(+2)	V		7	+2			Mm7	0	0	1, 5, 2, -1	3	1.0	1.0
74	74	0	vi(+4)	F	I		vi(+4)	vi			+4			m	0	0	3, 0, 4	2	3.0	3.0
74	74	1/2	ii	F	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
75	75	0	vi(+4)	F	I		vi(+4)	vi			+4			m	0	0	3, 0, 4	2	3.0	3.0
75	75	1/2	V/V	F	I		V/V	V				V		M	0	0	2, 6, 3		2.0	2.0
76	76	0	V[V7	F	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
76	76	1/4	I6	F	I	V	I6	I		6				M	0	0	4, 1, 0		0.0	4.0
76	76	3/8	IV6	F	I	V	IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
76	76	1/2	ii6	F	I	V	ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
76	76	5/8	V6	F	I	V	V6	V		6				M	0	0	5, 2, 1		1.0	5.0
76	76	3/4	iii6	F	I	V	iii6	iii		6				m	0	0	1, 5, 4		4.0	1.0
76	76	7/8	vi6]	F	I	V	vi6	vi		6				m	0	0	0, 4, 3		3.0	0.0
77	77	0	IV6	F	I		IV6	IV		6				M	0	0	3, 0, -1		-1.0	3.0
77	77	1/8	viio6	F	I		viio6	vii	o	6				o	0	0	2, -1, 5		5.0	2.0
77	77	1/4	V6	F	I		V6	V		6				M	0	0	5, 2, 1		1.0	5.0
77	77	3/8	I6	F	I		I6	I		6				M	0	0	4, 1, 0		0.0	4.0
77	77	1/2	vi6	F	I		vi6	vi		6				m	0	0	0, 4, 3		3.0	0.0
77	77	5/8	ii6	F	I		ii6	ii		6				m	0	0	-1, 3, 2		2.0	-1.0
77	77	3/4	viio6	F	I		viio6	vii	o	6				o	0	0	2, -1, 5		5.0	2.0
77	77	7/8	iii6	F	I		iii6	iii		6				m	0	0	1, 5, 4		4.0	1.0
78	78	0	IV(+6)	F	I		IV(+6)	IV			+6			M	0	0	-1, 3, 0	2	-1.0	-1.0
79	79	0	V43(+2)	F	I		V43(+2)	V		43	+2			Mm7	0	0	2, -1, 1, 5	3	1.0	2.0
80	80	0	V7(+2)	F	I		V7(+2)	V		7	+2			Mm7	0	0	1, 5, 2, -1	3	1.0	1.0
81	81	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
81	81	1/4	vii%65/IV	F	I		vii%65/IV	vii	%	65		IV		%7	0	0	3, 10, 2, 4		4.0	3.0
81	81	3/4	V43(+6)/IV	F	I		V43(+6)/IV	V		43	+6	IV		Mm7	0	0	1, -2, 0, 4	3	0.0	1.0
82	82	0	V43/IV	F	I		V43/IV	V		43		IV		Mm7	0	0	1, -2, 0, 4		0.0	1.0
82	82	1/2	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
82	82	3/4	V7(+2)	F	I		V7(+2)	V		7	+2			Mm7	0	0	1, 5, 2, -1	3	1.0	1.0
83	83	0	I	F	I		I	I						M	0	0	0, 4, 1		0.0	0.0
83	83	1/4	vii%65/IV	F	I		vii%65/IV	vii	%	65		IV		%7	0	0	3, 10, 2, 4		4.0	3.0
83	83	3/4	V43(+6)/IV	F	I		V43(+6)/IV	V		43	+6	IV		Mm7	0	0	1, -2, 0, 4	3	0.0	1.0
84	84	0	V43/IV	F	I		V43/IV	V		43		IV		Mm7	0	0	1, -2, 0, 4		0.0	1.0
84	84	1/2	V7	F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1.0	1.0
84	84	3/4	V7(+2)	F	I		V7(+2)	V		7	+2			Mm7	0	0	1, 5, 2, -1	3	1.0	1.0
85	85	0	IV	F	I		IV	IV						M	0	0	-1, 3, 0		-1.0	-1.0
85	85	3/4	vi64	F	I		vi64	vi		64				m	0	0	4, 3, 0		3.0	4.0
85	85	7/8	ii	F	I		ii	ii						m	0	0	2, -1, 3		2.0	2.0
