mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
54	54	214	214	1.0	1/2	1/2	4/4	2	1	V/iv		f#	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
54	54	215	215	1.0	3/4	3/4	4/4	2	1	V7(+2)/iv		f#	i		V7(+2)/iv		V		7	+2	iv			Mm7	1	1	0, 4, 1, -2	-5	0	0
55	55	216	216	1.0	0	0	4/4	2	1	iv(2)		f#	i		iv(2)		iv			2				m	1	1	1, -4, 0		-1	1
55	55	217	217	1.0	1/4	1/4	4/4	2	1	iv		f#	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
55	55	218	218	1.0	1/2	1/2	4/4	2	1	iv2(2)		f#	i		iv2(2)		iv		2	2				mm7	1	1	-3, 1, -4, 0		-1	-3
55	55	219	219	1.0	3/4	3/4	4/4	2	1	iv2		f#	i		iv2		iv		2					mm7	1	1	-3, -1, -4, 0		-1	-3
56	56	220	220	1.0	0	0	4/4	2	1	vii%7(4)/III		f#	i		vii%7(4)/III		vii	%	7	4	III			%7	1	1	2, 1, -4, 0		2	2
56	56	221	221	1.0	1/4	1/4	4/4	2	1	vii%7/III		f#	i		vii%7/III		vii	%	7		III			%7	1	1	2, -1, -4, 0		2	2
56	56	222	222	2.0	1/2	1/2	4/4	2	1	VIM65		f#	i		VIM65		VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
57	57	224	224	1.0	0	0	4/4	2	1	iv(2)		f#	i		iv(2)		iv			2				m	1	1	1, -4, 0		-1	1
57	57	225	225	1.0	1/4	1/4	4/4	2	1	iv		f#	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
57	57	226	226	1.0	1/2	1/2	4/4	2	1	iv2(2)		f#	i		iv2(2)		iv		2	2				mm7	1	1	-3, 1, -4, 0		-1	-3
57	57	227	227	1.0	3/4	3/4	4/4	2	1	iv2		f#	i		iv2		iv		2					mm7	1	1	-3, -1, -4, 0		-1	-3
58	58	228	228	1.0	0	0	4/4	2	1	vii%7(4)/III		f#	i		vii%7(4)/III		vii	%	7	4	III			%7	1	1	2, 1, -4, 0		2	2
58	58	229	229	1.0	1/4	1/4	4/4	2	1	vii%7/III		f#	i		vii%7/III		vii	%	7		III			%7	1	1	2, -1, -4, 0		2	2
58	58	230	230	1.0	1/2	1/2	4/4	2	1	V/III		f#	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
58	58	231	231	1.0	3/4	3/4	4/4	2	1	V7(+2)/III		f#	i		V7(+2)/III		V		7	+2	III			Mm7	1	1	-2, 2, -1, -4	0	-2	-2
59	59	232	232	2.0	0	0	4/4	2	1	III		f#	i		III		III							M	1	1	-3, 1, -2		-3	-3
59	59	234	234	2.0	1/2	1/2	4/4	2	1	III6		f#	i		III6		III		6					M	1	1	1, -2, -3		-3	1
60	60	236	236	4.0	0	0	4/4	2	1	i		f#	i		i		i							m	1	1	0, -3, 1		0	0
61	61	240	240	2.0	0	0	4/4	2	1	III		f#	i		III		III							M	1	1	-3, 1, -2		-3	-3
61	61	242	242	1.0	1/2	1/2	4/4	2	1	i6		f#	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
61	61	243	243	1.0	3/4	3/4	4/4	2	1	III(+6)		f#	i		III(+6)		III			+6				M	1	1	-3, 1, -2	0	-3	-3
62	62	244	244	4.0	0	0	4/4	2	1	VIM7		f#	i		VIM7		VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
63	63	248	248	4.0	0	0	4/4	2	1	bII		f#	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
64	64	252	252	2.0	0	0	4/4	2	1	vi7		f#	i		vi7		vi		7					mm7	1	1	-4, -7, -3, -6		-4	-4
64	64	254	254	2.0	1/2	1/2	4/4	2	1	bIM7		f#	i		bIM7		bI	M	7					MM7	1	1	-7, -3, -6, -2		-7	-7
65	65	256	256	2.0	0	0	4/4	2	1	bII		f#	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
65	65	258	258	2.0	1/2	1/2	4/4	2	1	V2/bV		f#	i		V2/bV		V		2		bV			Mm7	1	1	-7, -5, -1, -4		-5	-7
66	66	260	260	2.0	0	0	4/4	2	1	V7/III		f#	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
66	66	262	262	2.0	1/2	1/2	4/4	2	1	V/III		f#	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
67	67	264	264	2.0	0	0	4/4	2	1	III		f#	i		III		III							M	1	1	-3, 1, -2		-3	-3
67	67	266	266	2.0	1/2	1/2	4/4	2	1	IIIM2		f#	i		IIIM2		III	M	2					MM7	1	1	2, -3, 1, -2		-3	2
68	68	268	268	2.0	0	0	4/4	2	1	i		f#	i		i		i							m	1	1	0, -3, 1		0	0
68	68	270	270	2.0	1/2	1/2	4/4	2	1	VI		f#	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
69	69	272	272	2.0	0	0	4/4	2	1	III		f#	i		III		III							M	1	1	-3, 1, -2		-3	-3
69	69	274	274	2.0	1/2	1/2	4/4	2	1	i7		f#	i		i7		i		7					mm7	1	1	0, -3, 1, -2		0	0
70	70	276	276	2.0	0	0	4/4	2	1	V7(+2)/VII		f#	i		V7(+2)/VII		V		7	+2	VII			Mm7	1	1	-1, 3, 0, -3	1	-1	-1
70	70	278	278	2.0	1/2	1/2	4/4	2	1	V43(+2)/VII		f#	i		V43(+2)/VII		V		43	+2	VII			Mm7	1	1	0, -3, -1, 3	1	-1	0
71	71	280	280	2.0	0	0	4/4	2	1	V7(+2)/VII		f#	i		V7(+2)/VII		V		7	+2	VII			Mm7	1	1	-1, 3, 0, -3	1	-1	-1
71	71	282	282	2.0	1/2	1/2	4/4	2	1	V43(+2)/VII		f#	i		V43(+2)/VII		V		43	+2	VII			Mm7	1	1	0, -3, -1, 3	1	-1	0
72	72	284	284	2.0	0	0	4/4	2	1	V7(+2)/VII		f#	i		V7(+2)/VII		V		7	+2	VII			Mm7	1	1	-1, 3, 0, -3	1	-1	-1
72	72	286	286	2.0	1/2	1/2	4/4	2	1	V43(+2)/VII		f#	i		V43(+2)/VII		V		43	+2	VII			Mm7	1	1	0, -3, -1, 3	1	-1	0
73	73	288	288	2.0	0	0	4/4	2	1	V7(+2)/VII		f#	i		V7(+2)/VII		V		7	+2	VII			Mm7	1	1	-1, 3, 0, -3	1	-1	-1
73	73	290	290	2.0	1/2	1/2	4/4	2	1	i		f#	i		i		i							m	1	1	0, -3, 1		0	0
74	74	292	292	10.0	0	0	4/4	2	1	ii	bIII.I	f#	i		ii		ii							m	1	1	2, -1, 3		2	2
76	76	302	302	1.0	1/2	1/2	4/4	2	1	I(#2)		f#	i		I(#2)		I			#2				M	1	1	0, 9, 1		0	0
76	76	303	303	1.0	3/4	3/4	4/4	2	1	I(7#2)		f#	i		I(7#2)		I			7#2				M	1	1	0, 9, 1	-2	0	0
77	77	304	304	2.0	0	0	4/4	2	1	I		f#	i		I		I							M	1	1	0, 4, 1		0	0
77	77	306	306	2.0	1/2	1/2	4/4	2	1	I(7)		f#	i		I(7)		I			7				M	1	1	0, 4, 1	-2	0	0
78	78	308	308	2.0	0	0	4/4	2	1	vi		f#	i		vi		vi							m	1	1	-4, -7, -3		-4	-4
78	78	310	310	2.0	1/2	1/2	4/4	2	1	I64(7)		f#	i		I64(7)		I		64	7				M	1	1	1, -2, 4		0	1
79	79	312	312	2.0	0	0	4/4	2	1	ii65		f#	i		ii65		ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
79	79	314	314	2.0	1/2	1/2	4/4	2	1	I64(6)		f#	i		I64(6)		I		64	6				M	1	1	-4, 0, 4		0	-4
80	80	316	316	2.0	0	0	4/4	2	1	ii43		f#	i		ii43		ii		43					mm7	1	1	3, 0, 2, -1		2	3
80	80	318	318	1.0	1/2	1/2	4/4	2	1	I64(7)		f#	i		I64(7)		I		64	7				M	1	1	1, -2, 4		0	1
80	80	319	319	1.0	3/4	3/4	4/4	2	1	I64(76)		f#	i		I64(76)		I		64	76				M	1	1	-4, -2, 4		0	-4
81	81	320	320	2.0	0	0	4/4	2	1	vii%43		f#	i		vii%43		vii	%	43					%7	1	1	-8, -4, -2, -5		-2	-8
81	81	322	322	1.0	1/2	1/2	4/4	2	1	I6		f#	i		I6		I		6					M	1	1	4, 1, 0		0	4
81	81	323	323	1.0	3/4	3/4	4/4	2	1	I6(6)		f#	i		I6(6)		I		6	6				M	1	1	4, -4, 0		0	4
82	82	324	324	2.0	0	0	4/4	2	1	V43		f#	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
82	82	326	326	2.0	1/2	1/2	4/4	2	1	vi6		f#	i		vi6		vi		6					m	1	1	-7, -3, -4		-4	-7
83	83	328	328	2.0	0	0	4/4	2	1	V65		f#	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
83	83	330	330	1.0	1/2	1/2	4/4	2	1	V43(2)		f#	i		V43(2)		V		43	2				Mm7	1	1	2, -1, -4, 5		1	2
83	83	331	331	1.0	3/4	3/4	4/4	2	1	V7		f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
84	84	332	332	2.0	0	0	4/4	2	1	I|IAC}{		f#	i		I		I					IAC	}{	M	1	1	0, 4, 1		0	0
84	84	334	334	2.0	1/2	1/2	4/4	2	1	I(7#2)		f#	i		I(7#2)		I			7#2				M	1	1	0, 9, 1	-2	0	0
85	85	336	336	2.0	0	0	4/4	2	1	I		f#	i		I		I							M	1	1	0, 4, 1		0	0
85	85	338	338	1.0	1/2	1/2	4/4	2	1	V+6(6)		f#	i		V+6(6)		V	+	6	6				+	1	1	5, -3, 1		1	5
85	85	339	339	1.0	3/4	3/4	4/4	2	1	V+6		f#	i		V+6		V	+	6					+	1	1	5, 9, 1		1	5
86	86	340	340	2.0	0	0	4/4	2	1	vi		f#	i		vi		vi							m	1	1	-4, -7, -3		-4	-4
86	86	342	342	2.0	1/2	1/2	4/4	2	1	I64(7)		f#	i		I64(7)		I		64	7				M	1	1	1, -2, 4		0	1
87	87	344	344	4.0	0	0	4/4	2	1	V2/V		f#	i		V2/V		V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
88	88	348	348	4.0	0	0	4/4	2	1	i.ii[VII6		f#	i	ii	VII6		VII		6					M	1	1	2, -1, -2		-2	2
89	89	352	352	4.0	0	0	4/4	2	1	#vii%2/iv		f#	i	ii	#vii%2/iv		#vii	%	2		iv			%7	1	1	2, 4, 1, -2		4	2
90	90	356	356	4.0	0	0	4/4	2	1	VII6		f#	i	ii	VII6		VII		6					M	1	1	2, -1, -2		-2	2
91	91	360	360	4.0	0	0	4/4	2	1	V2/bVII		f#	i	ii	V2/bVII		V		2		bVII			Mm7	1	1	-10, -8, -4, -7		-8	-10
92	92	364	364	4.0	0	0	4/4	2	1	VII6		f#	i	ii	VII6		VII		6					M	1	1	2, -1, -2		-2	2
93	93	368	368	4.0	0	0	4/4	2	1	#vii%2/iv		f#	i	ii	#vii%2/iv		#vii	%	2		iv			%7	1	1	2, 4, 1, -2		4	2
94	94	372	372	4.0	0	0	4/4	2	1	VII6		f#	i	ii	VII6		VII		6					M	1	1	2, -1, -2		-2	2
95	95	376	376	10.0	0	0	4/4	2	1	V2/bVII		f#	i	ii	V2/bVII		V		2		bVII			Mm7	1	1	-10, -8, -4, -7		-8	-10
97	97	386	386	2.0	1/2	1/2	4/4	2	1	IV6(+6)]		f#	i	ii	IV6(+6)		IV		6	+6				M	1	1	3, 0, -1	2	-1	3
98	98	388	388	2.0	0	0	4/4	2	1	V2		f#	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
98	98	390	390	2.0	1/2	1/2	4/4	2	1	IV6		f#	i		IV6		IV		6					M	1	1	3, 0, -1		-1	3
